model_name,scope,module,surface_name,policy,n_mean,n_std,n_min,n_max,success_rate_mean,success_rate_std,success_rate_min,success_rate_max,utility_mean,utility_std,utility_min,utility_max,intervention_rate_mean,intervention_rate_std,intervention_rate_min,intervention_rate_max,false_intervene_rate_mean,false_intervene_rate_std,false_intervene_rate_min,false_intervene_rate_max,missed_intervene_rate_mean,missed_intervene_rate_std,missed_intervene_rate_min,missed_intervene_rate_max,avg_latency_s_mean,avg_latency_s_std,avg_latency_s_min,avg_latency_s_max
mistralai/Mistral-7B-Instruct-v0.3,format:ifbench,format,ifbench,ALWAYS_REWRITE_OR_RESTART,110.0,2.0,108,112,0.19392336059002724,0.028911673501627783,0.17592592592592593,0.22727272727272727,0.19392336059002724,0.028911673501627783,0.17592592592592593,0.22727272727272727,1.0,0.0,1.0,1.0,0.9392716851050184,0.014481305565301777,0.9272727272727272,0.9553571428571429,0.0,0.0,0.0,0.0,4.432332369463267,0.1320555305052159,4.333313707848512,4.582266506100832
mistralai/Mistral-7B-Instruct-v0.3,format:ifbench,format,ifbench,FORMAT_TUNED_SIMPLE_RULE,110.0,2.0,108,112,0.27570947570947574,0.01118333876371484,0.2636363636363636,0.2857142857142857,0.27570947570947574,0.01118333876371484,0.2636363636363636,0.2857142857142857,0.8668049543049543,0.02172646065042418,0.8454545454545455,0.8888888888888888,0.7242905242905243,0.011183338763714813,0.7142857142857143,0.7363636363636363,0.0,0.0,0.0,0.0,5.872188021406227,0.3827386703046997,5.502359684556723,6.266647270169212
mistralai/Mistral-7B-Instruct-v0.3,format:ifbench,format,ifbench,NO_INTERVENTION,110.0,2.0,108,112,0.1331950456950457,0.02172646065042421,0.1111111111111111,0.15454545454545454,0.1331950456950457,0.02172646065042421,0.1111111111111111,0.15454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16973705307038642,0.02128768602318093,0.14545454545454545,0.18518518518518517,4.687183145922567,0.14117351044949164,4.59386022731113,4.84959470112032
mistralai/Mistral-7B-Instruct-v0.3,format:ifbench,format,ifbench,POOLED_RULE_BEST,110.0,2.0,108,112,0.26953663620330287,0.014180162850163922,0.25925925925925924,0.2857142857142857,0.26953663620330287,0.014180162850163922,0.25925925925925924,0.2857142857142857,0.8668049543049543,0.02172646065042418,0.8454545454545455,0.8888888888888888,0.7304633637966971,0.014180162850163882,0.7142857142857143,0.7407407407407407,0.0,0.0,0.0,0.0,5.640103982737409,0.18285186936849446,5.502359684556723,5.8475571094927465
mistralai/Mistral-7B-Instruct-v0.3,format:ifeval_screened,format,ifeval_screened,ALWAYS_REWRITE_OR_RESTART,129.66666666666666,11.0151410945722,117,137,0.48179757522823213,0.019850202848492916,0.4666666666666667,0.5042735042735043,0.48179757522823213,0.019850202848492916,0.4666666666666667,0.5042735042735043,1.0,0.0,1.0,1.0,0.8752109024615108,0.02593519134424417,0.8467153284671532,0.8974358974358975,0.0,0.0,0.0,0.0,4.126538208666212,0.24816446848103,3.9054892608601377,4.394982362855916
mistralai/Mistral-7B-Instruct-v0.3,format:ifeval_screened,format,ifeval_screened,FORMAT_TUNED_SIMPLE_RULE,129.66666666666666,11.0151410945722,117,137,0.609543812950139,0.00511867942213459,0.6058394160583942,0.6153846153846154,0.609543812950139,0.00511867942213459,0.6058394160583942,0.6153846153846154,0.6429915223102571,0.04099528180375154,0.5982905982905983,0.6788321167883211,0.390456187049861,0.005118679422134581,0.38461538461538464,0.39416058394160586,0.0,0.0,0.0,0.0,5.687037799046759,0.2910122993386016,5.391993521063979,5.973843152707236
mistralai/Mistral-7B-Instruct-v0.3,format:ifeval_screened,format,ifeval_screened,NO_INTERVENTION,129.66666666666666,11.0151410945722,117,137,0.35700847768974286,0.04099528180375153,0.32116788321167883,0.4017094017094017,0.35700847768974286,0.04099528180375153,0.32116788321167883,0.4017094017094017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296537525734606,0.0360188903568871,0.26495726495726496,0.3357664233576642,4.202188784037387,0.25905791403404543,3.9763977204123115,4.485010180608542
mistralai/Mistral-7B-Instruct-v0.3,format:ifeval_screened,format,ifeval_screened,POOLED_RULE_BEST,129.66666666666666,11.0151410945722,117,137,0.5971981339377933,0.023718650489993793,0.5703703703703704,0.6153846153846154,0.5971981339377933,0.023718650489993793,0.5703703703703704,0.6153846153846154,0.6429915223102571,0.04099528180375154,0.5982905982905983,0.6788321167883211,0.40280186606220675,0.023718650489993776,0.38461538461538464,0.42962962962962964,0.0,0.0,0.0,0.0,5.6110098807823965,0.19134588962278906,5.391993521063979,5.74575939791415
mistralai/Mistral-7B-Instruct-v0.3,format:overall,format,overall,ALWAYS_REWRITE_OR_RESTART,239.66666666666666,9.451631252505212,229,247,0.3489330650817581,0.013890829794206763,0.3374485596707819,0.3643724696356275,0.3489330650817581,0.013890829794206763,0.3374485596707819,0.3643724696356275,1.0,0.0,1.0,1.0,0.9045683598319433,0.021597154895888163,0.8825910931174089,0.925764192139738,0.0,0.0,0.0,0.0,4.268903192438445,0.18791408925098332,4.11473091178895,4.478219759853657
mistralai/Mistral-7B-Instruct-v0.3,format:overall,format,overall,FORMAT_TUNED_SIMPLE_RULE,239.66666666666666,9.451631252505212,229,247,0.45616503898550603,0.00412042891222987,0.4534412955465587,0.4609053497942387,0.45616503898550603,0.00412042891222987,0.4534412955465587,0.4609053497942387,0.7464985750862986,0.015075628460368853,0.7292576419213974,0.757201646090535,0.543834961014494,0.004120428912229925,0.5390946502057613,0.5465587044534413,0.0,0.0,0.0,0.0,5.77101464914303,0.3290747937057156,5.445971732029862,6.10397831602367
mistralai/Mistral-7B-Instruct-v0.3,format:overall,format,overall,NO_INTERVENTION,239.66666666666666,9.451631252505212,229,247,0.25350142491370137,0.015075628460368936,0.24279835390946503,0.27074235807860264,0.25350142491370137,0.015075628460368936,0.24279835390946503,0.27074235807860264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23883930774641296,0.014561760166465345,0.22270742358078602,0.25101214574898784,4.427071203455121,0.19439533940002737,4.278388116799507,4.647047745280443
mistralai/Mistral-7B-Instruct-v0.3,format:overall,format,overall,POOLED_RULE_BEST,239.66666666666666,9.451631252505212,229,247,0.446562844198126,0.012531249156033058,0.43209876543209874,0.45414847161572053,0.446562844198126,0.012531249156033058,0.43209876543209874,0.45414847161572053,0.7464985750862986,0.015075628460368853,0.7292576419213974,0.757201646090535,0.553437155801874,0.01253124915603299,0.5458515283842795,0.5679012345679012,0.0,0.0,0.0,0.0,5.625628455143354,0.1627166102945153,5.445971732029862,5.763093899375559
